Cell,Drug,IC50,IC50_Predict_model=2,IC50_Predict_model=1,IC50_Predict_model=0
907043,GW441756,1.695221625,1.829820412,2.204651234,2.056342458
907299,Gefitinib,1.97773506,1.006602082,1.362954197,1.619414391
924238,Ponatinib,0.087399461,0.68963749,0.220463248,0.304841819
946370,Veliparib,4.151002909,4.561509399,4.532424233,4.514346164
1240191,AKT inhibitor VIII,1.570189997,1.6979691,1.930414615,1.914962921
908125,OSI-930,3.945939543,4.036288622,4.139289354,3.775117066
905979,Serdemetan,3.038780125,2.408240028,2.545043673,2.725579956
910941,AZD8055,-0.035608714,0.351300684,0.392144111,0.336489371
1240142,FR-180204,5.216814605,4.683219739,4.606926876,4.57056219
907290,SNX-2112,-2.539092535,-0.871878597,-0.768989632,0.480329968
753532,Linsitinib,0.688414329,2.340504256,2.559077292,2.403414198
908150,AZD8055,-0.657780495,0.438750114,0.5318759,0.473504758
1479995,QL-XII-47,1.353367878,2.206516865,2.657989602,1.938054243
753546,TPCA-1,5.566176317,4.857753825,4.797596517,4.371392939
688007,AZ628,3.232950617,3.939611875,4.04060254,3.681175266
925338,XMD13-2,4.510584444,4.293552794,4.309904265,4.061832652
1298146,Pazopanib,4.303907227,3.461127658,3.588929851,2.745902677
910907,Bexarotene,2.299111087,2.859994759,3.510171016,3.6214493
907299,PD173074,0.456444863,1.38241239,1.899533212,1.820072831
1290767,Talazoparib,2.24980514,2.812629854,2.668518931,3.426972742
1240140,QS11,2.220750925,2.65232295,2.835373105,2.687610999
909252,KIN001-270,3.069590662,3.272488472,3.334748452,3.345365719
1298539,Tamoxifen,4.00646138,4.066058876,3.907305886,3.908735016
908121,AT-7519,4.041994332,1.958399194,2.067823025,1.909301918
753595,Serdemetan,2.567760641,3.178224884,3.031140743,3.032562995
908452,PF-4708671,5.00080678,4.306074503,4.042732478,4.124112039
949090,NG-25,1.896364588,3.673558237,3.57743688,2.979082162
910927,NSC-87877,1.778178927,3.883266397,4.084317245,4.400174494
910849,Camptothecin,-5.343417245,-4.022846898,-4.25454917,-3.617836955
1330950,CUDC-101,-2.991791627,-2.948487262,-2.82231427,-2.557543239
907281,AR-42,-2.475277903,-2.765510553,-2.460152418,-2.296051
1290730,NU7441,1.875907747,2.045842484,1.985386969,2.189090231
910568,Veliparib,3.184829879,3.618679472,3.892902581,3.594479089
1240193,Rapamycin,-1.68866474,-1.704692949,-1.773476004,-1.902800056
687563,VX-11e,4.138365995,3.028245638,3.129974695,2.821632288
906696,ZSTK474,0.71093454,1.283950705,0.602974105,1.334088141
1479988,GSK1070916,1.487934609,1.766250068,1.671884418,1.374122678
906798,Zibotentan,5.089795755,4.97331483,4.795818825,4.998781975
907287,SB-505124,5.069782293,4.766024007,4.772305741,4.831844529
910852,Bexarotene,3.651400836,3.166922529,3.04577888,3.279935027
1290907,AZD6482,3.473549391,3.616429907,3.678525064,3.298226557
1330983,Doramapimod,4.282469058,4.322691019,4.654443095,4.321198514
910566,NG-25,-0.009583231,1.421258034,1.087957692,0.390577178
905978,Nilotinib,2.121605993,3.062528532,2.895841638,3.009122128
1524416,(5Z)-7-Oxozeaenol,-1.146676379,0.003457514,-0.059034965,0.352036619
908471,XAV939,3.143367195,3.199771872,3.256212658,3.440266004
909779,SB-505124,4.426623705,3.625379775,3.979010943,3.754091571
753547,SB216763,4.327139792,4.529241485,4.545247587,4.407296806
1240186,EHT-1864,5.207735776,3.987074299,4.121193598,4.129188666
910549,TPCA-1,5.878542295,3.264091047,2.853381904,2.816192115
909758,FH535,1.425772515,1.873492867,1.878393126,1.944082968
753535,AR-42,-0.901199822,-0.773996252,-0.600642462,-0.07387121
1524418,Cabozantinib,2.192685407,2.783054146,2.278398782,1.917477039
905991,Masitinib,2.86124187,3.491180151,3.300564551,3.177906045
949158,XMD11-85h,3.208257727,3.303293113,3.191724237,3.167983691
908447,GSK690693,4.357599064,3.613688327,3.765260789,3.309427217
688021,KIN001-266,5.857370644,4.820799359,4.683249707,4.434818478
908440,Omipalisib,-6.186407696,-4.408990392,-4.207444151,-3.734475027
910942,Selisistat,4.923366537,4.832288154,4.613576086,4.456478459
906791,SB-505124,4.473639066,3.652962365,4.165361999,4.34793586
684062,QL-XI-92,3.160744947,3.328456402,3.440632252,3.358593887
906795,YM201636,3.023684362,3.558928696,3.741445814,3.600536062
1330984,Seliciclib,3.346955497,2.969696039,3.063385813,3.317942794
1240182,Pelitinib,3.768261273,3.780354341,3.772560943,3.369030118
910694,CP466722,2.468274271,3.158904371,3.451829473,3.327006884
909256,JNK Inhibitor VIII,4.178972627,4.011924152,3.945197221,3.836979602
907279,QS11,5.618459412,4.95979902,4.877315065,4.619333134
724834,XMD8-92,3.536390063,2.862973873,2.845028203,2.928592479
909262,XMD13-2,3.710575342,3.191303457,3.244150786,2.637024043
1298146,Olaparib,3.922967356,3.844704467,3.932841319,4.138413404
908447,QL-X-138,1.003678237,0.811138422,0.902450653,0.706781516
1327774,CP724714,3.074465373,2.926136086,2.925536972,3.131955039
910692,Y-39983,4.081009221,4.191867707,3.96768034,3.812403145
753563,Selumetinib,3.511892456,2.687754944,2.867290738,3.029275604
713899,Y-39983,2.96463022,2.135447522,2.189470726,2.502368759
1331048,PI-103,-1.732611451,-2.33083684,-2.813733353,-2.694334111
908462,KIN001-266,5.621141793,5.948003192,5.652938571,5.473187597
724812,Alectinib,3.748942971,3.36468525,3.31238496,3.817465771
687452,TW 37,-0.555165909,-1.029753058,-0.788120634,-0.599296727
1298353,Doramapimod,4.938348077,4.379196653,4.471770242,4.286158806
749709,JW-7-24-1,0.551362342,1.078205567,0.639736973,1.444801455
1240166,AZ628,1.114477525,2.950751846,2.6151366,2.483517417
753561,PHA-793887,1.692700137,2.422220588,2.984834543,2.759081962
908465,Belinostat,-0.964405269,-0.578015767,-0.677689805,-0.154777792
906804,Nilotinib,3.002474638,2.573294402,2.372459717,2.149120665
910921,Axitinib,1.552899447,1.859119039,1.807425232,1.989956229
910948,PD173074,-1.248642477,2.79568369,2.569926933,2.320457879
905982,CP466722,4.101652747,4.182570014,4.454873452,4.112668932
905977,FTI-277,1.627496415,2.23213999,2.378172304,2.288539263
684057,A-443654,1.701758086,1.924898539,2.390282199,2.265232762
909758,FR-180204,5.255387343,5.362282194,5.386582061,5.296715171
683665,PHA-793887,0.870168369,0.03504992,0.062436859,-0.646358636
909771,FTI-277,1.745449947,2.329889936,2.48894801,2.337413622
910935,Entinostat,-1.464042345,-0.814170804,-0.866285513,-0.887818131
1247871,GSK429286A,1.689096609,3.378067924,2.848320998,2.851024504
753562,CAY10603,1.453426587,1.66299768,1.790779731,1.630359955
753595,Tanespimycin,1.319604143,-0.120104577,-0.433895141,0.391412106
910850,Ruxolitinib,4.250424184,4.46643029,4.707068366,4.638335053
724828,Tanespimycin,1.657552839,-0.473222606,-0.432455817,0.293184024
1331045,CP724714,4.641291568,4.288855189,4.300432905,4.24993438
908443,SN-38,-2.700435791,-2.595599152,-2.7523083,-2.663864153
924110,BAY-61-3606,1.958238669,3.101063442,2.764364435,2.525740846
1298141,QS11,4.629257699,5.042975923,5.098678317,4.857810568
687596,KIN001-270,5.088120495,5.44309531,5.277127403,5.037591264
1323913,VX-702,1.497409531,1.90489957,1.955697531,1.926321036
908481,FH535,3.585891293,2.888416945,3.350613557,2.818838141
908467,Bosutinib,2.671049507,1.592470586,1.74060115,2.116286674
910544,JNK Inhibitor VIII,4.224523977,3.874528761,3.988319199,3.817347864
907322,SN-38,-2.377314496,-3.27592886,-3.771920649,-3.336179327
687506,FH535,1.34900471,1.371167515,1.50573179,2.338854788
905942,GSK269962A,2.928034878,3.108347138,2.702932013,2.555081232
1298349,Omipalisib,-0.89349596,-2.372893235,-2.06154015,-2.223235039
1240218,JNK-9L,-0.597446572,-0.131796025,0.064046287,-0.085888007
1331034,GSK429286A,3.656718927,2.918451507,2.492858588,2.281317714
910704,NU7441,1.57005121,2.126925558,2.064857176,2.110463795
906746,WHI-P97,3.969821823,4.450756046,4.488663839,4.458455119
753595,PHA-665752,3.543939787,3.123932951,3.208729354,2.958542787
906844,Axitinib,1.163854093,1.530570344,1.391449214,1.468801764
1331025,BI-2536,-0.653656825,0.185365692,0.220712695,0.461427288
905980,Quizartinib,3.023173433,2.691491854,2.785213316,2.876039918
1297447,OSU-03012,2.382196122,2.019774751,2.259260042,2.030249793
949164,Camptothecin,-2.269255929,-3.355688553,-3.940190013,-4.103681999
924110,EHT-1864,3.646075376,3.840752131,3.766181445,3.870691876
905990,GSK429286A,6.083431257,5.789555777,5.877341364,5.395635343
906868,BMS-345541,2.853905852,2.364955191,2.245783042,2.464671233
1240173,Zibotentan,4.833928042,5.309762548,5.221374161,5.255833915
910401,Bosutinib,0.046542891,0.419586442,0.472164427,0.782473422
1331036,I-BET-762,-0.292904819,-0.226439739,0.08027629,0.347147046
1524414,SB52334,5.971801709,4.663988638,4.813197314,4.782027898
724878,QL-XI-92,4.771538118,5.083019795,4.829448072,4.717131717
910922,GSK690693,3.893735052,2.34963344,2.699925388,2.606200979
687985,Y-39983,3.910137616,2.880204732,3.121600115,3.26311242
910779,XMD8-92,2.236010038,3.132056979,3.058057651,3.256867778
1480364,Lenalidomide,4.666507669,4.620278109,4.790580322,4.612147448
910706,Palbociclib,0.97501643,1.080057441,1.15778017,1.532533861
1524416,CP724714,3.176648863,3.645297191,3.592335394,3.877394881
907799,GSK269962A,1.081844959,0.93623711,1.061143339,1.218254108
905985,Lestauritinib,-0.761937082,-1.092684494,-1.035315191,-0.924609001
1240150,BMS-345541,3.374246022,3.28025141,3.039008815,3.51883889
946353,CUDC-101,3.728790724,3.881752522,4.100820275,3.357320001
906823,AZD7762,-0.830501763,-0.4345424,-0.549706452,-0.395818717
907795,Rapamycin,-0.141725502,-0.838068191,-0.768154335,-1.36026392
907000,Refametinib,2.077726218,1.540457571,1.945757,1.512223791
749712,CI-1040,4.534154762,3.909639951,4.097881201,3.830592735
908457,PLX-4720,5.367782057,4.315924884,4.047241433,4.266993292
724870,Selisistat,5.743661759,4.9985609,5.228379548,5.037451987
907056,BX-912,0.931864976,0.76088836,1.222409587,0.932047609
1240141,Vorinostat,2.539541599,3.631972242,3.355145848,3.361522644
905934,KIN001-266,1.400403503,2.785303465,3.205485687,3.088401719
1330947,Saracatinib,0.841529898,2.014194072,2.065134748,1.825822264
949158,Rapamycin,-1.770678787,-1.745803141,-1.990733519,-1.909075894
906868,Ruxolitinib,3.59320029,3.754806135,3.91488656,3.73478334
753592,PD0325901,-2.179393093,-1.749773777,-2.171674615,-1.272161089
1303896,Tamoxifen,2.653799487,2.751066506,2.813846505,2.848694615
910710,Vorinostat,-1.626793115,-0.88196209,-1.081639692,-0.749860963
753622,Midostaurin,-0.111067876,-0.852671692,-0.925126563,-0.620133817
1240199,Bryostatin 1,-1.241840111,-1.323299505,-1.870711458,-1.215456363
687787,Midostaurin,-1.348137445,-0.794613494,-0.998807789,-0.477124095
910921,CP724714,5.356211219,5.057840785,4.822909646,4.594502441
753600,DMOG,5.064830205,6.244214947,6.380112184,5.394194914
949164,Cabozantinib,1.510389111,1.276937089,1.293499809,1.20877415
1674021,SB590885,3.342664179,4.194067653,4.036274866,3.794100562
713878,DMOG,5.196398295,7.944084787,7.18009009,6.169432276
1298136,KIN001-266,5.166440127,3.598627445,3.538600325,3.413433596
906792,PAC-1,3.152110725,2.307595223,2.150042426,2.231239477
908462,Idelalisib,6.14272367,6.273623866,6.047452716,5.996532918
753620,Tozasertib,3.66990116,2.406279826,2.523975682,2.359417253
924240,PF-562271,3.20734272,3.290624512,3.328065098,2.960853025
907289,Refametinib,0.945824043,1.742439883,2.142871724,1.51218412
909696,Luminespib,-4.407441268,-3.380587165,-3.541723102,-3.577520608
1330964,EHT-1864,3.946715763,3.633999012,3.391972091,3.265760657
687787,YM201636,1.38407586,1.890879462,1.439592059,1.682286014
724873,Veliparib,3.676878544,4.115751214,4.043426409,3.95102403
909729,CCT007093,4.468580125,4.298917311,4.120853879,3.966472531
905974,PI-103,1.382775814,0.975070717,1.390146221,0.936355262
905948,CMK,4.729838392,4.012219411,4.520151112,3.787483039
908131,AS601245,1.318578599,1.084006584,1.342587629,1.325206684
909757,KIN001-270,5.720125831,6.158307026,6.238827832,6.01287137
909251,Afatinib,0.906184002,1.127540254,0.973097373,1.122702388
907269,BX-912,2.42620977,3.447465937,3.213458893,3.234297703
908471,CCT-018159,4.623445873,2.813387897,3.305501656,2.971884931
907791,Navitoclax,0.840850091,1.877165298,0.634916425,0.64590952
910779,Pazopanib,2.063470542,2.980845607,2.85126916,2.854973155
1290905,Axitinib,2.909833007,2.749371841,3.100473907,3.080879752
905948,Ispinesib Mesylate,0.68949637,1.281971712,1.404297009,1.887145499
753586,ZM447439,1.862692353,1.67352099,1.797905481,2.018108825
908129,XMD14-99,5.53491626,4.717565516,4.807201013,4.541280512
1299059,Pictilisib,0.838816812,1.201922533,1.249117702,1.998076941
908142,Parthenolide,1.395522037,2.64770272,2.871306203,2.831436489
906844,KU-55933,3.531010563,3.290504149,3.048537163,3.385366359
1330984,PHA-793887,-0.720704684,-1.686973022,-1.38767051,-1.933287331
907290,CAY10603,2.493578802,2.543307249,2.975821546,1.993726055
905985,OSI-027,0.068916946,0.455577265,0.672832569,0.482814978
1290906,I-BET-762,3.076801403,3.025018429,3.069836301,2.342864358
907171,AS601245,0.999895392,2.501422556,2.6013329,2.549991831
924187,TAK-715,3.31406808,4.714282547,4.626132676,4.705662327
1331039,Pelitinib,0.538468122,0.70136517,1.228854057,0.48198963
949175,Erlotinib,0.648547686,2.833699073,2.755725301,2.705444166
1480364,Zibotentan,6.411948019,5.92012829,5.961967785,5.841917231
753583,SB590885,2.516071992,4.233932208,4.128207828,4.149269187
910915,EHT-1864,4.951409946,4.451622662,4.668216582,4.663853782
753621,Daporinad,2.753777136,-0.498644676,-2.297453723,-1.789986895
905980,QL-X-138,1.094157014,1.024668237,1.550059365,1.14446824
907274,NG-25,2.424152541,1.749213755,1.889723238,0.755152069
753538,(5Z)-7-Oxozeaenol,-1.14165981,-0.086415026,-0.064783661,0.445899814
910399,Bryostatin 1,-2.990758713,-3.00869726,-3.094923161,-3.004566344
908142,GSK1070916,1.115211372,1.89472384,1.85566707,1.004113755
907783,Pictilisib,1.289766952,0.40995689,0.945657008,1.147996971
1480372,SB52334,4.86928659,3.947838826,3.914960006,4.12579565
687457,Embelin,2.560929412,3.6159008,3.742650675,2.768350915
1290771,Temsirolimus,1.413993497,0.748681807,1.218318711,0.278438297
906746,AT-7519,2.075472478,1.586602877,1.940203955,1.387936327
688026,MK-2206,1.277090122,0.431265976,0.972011525,1.579685183
908483,PIK-93,3.008734755,3.516955082,3.915000046,2.597637011
687514,Daporinad,-3.39221315,-2.406463467,-3.235931168,-2.140080244
906833,Omipalisib,-4.595891127,-4.461660001,-4.21162487,-3.686111414
687505,AS605240,2.773118774,3.101699893,3.122612148,2.05483976
905949,JNK Inhibitor VIII,4.862492207,3.857401807,3.583846346,3.855320751
910919,Saracatinib,2.453607148,2.489493821,2.529130668,2.616682653
1240154,IOX2,-1.326973163,-1.00939779,-1.166778885,-0.733066727
1240143,AZD7762,1.15544893,-0.766537169,-0.303929111,-0.126092404
1480359,PD0325901,-2.260568896,-2.327830215,-2.238550281,-0.987418723
1524416,GW441756,1.043628397,2.169166305,2.156206498,2.168328552
1298356,BMS-345541,5.658159634,4.848235057,4.935609445,4.622508759
924100,PD0325901,0.301800804,-0.342523833,0.161512151,0.270491743
753594,Vorinostat,-0.142771312,0.30655589,0.280928711,0.845562804
753575,CP724714,4.933319841,4.860355391,5.09231847,4.718654926
925341,OSI-930,4.153569839,3.539553406,3.543271157,3.594200534
1240127,MPS-1-IN-1,3.226309758,4.239455653,4.361872942,4.099117504
1298539,Pelitinib,-0.477006556,1.890176688,1.978439062,1.359802522
910710,AZD7762,-2.490907931,-2.816748084,-2.789301823,-2.709028254
1330972,Lestauritinib,-0.201323736,-0.830823428,-0.251953924,-0.740113504
1240167,Serdemetan,1.510138559,2.824382712,2.669347226,2.559308438
910926,Omipalisib,-3.774332397,-3.610240314,-3.386188969,-2.902960598
925346,Axitinib,3.048493931,2.277820056,2.556098424,2.617534039
687600,Nutlin-3a (-),4.420040572,4.037719471,4.475103567,4.084831122
1298145,Enzastaurin,2.491815112,2.407651967,2.922508977,3.767073362
1322218,A-443654,-1.773162814,-1.140871063,-1.613866715,-1.052008101
949162,Rapamycin,-3.164221813,-0.123781675,0.126873572,0.902718154
910704,GSK650394,3.76650004,3.060462705,2.881585716,2.628913525
1503369,Serdemetan,1.916143463,2.311603073,2.489949727,2.5902133
908126,FH535,2.921651941,1.739715498,1.651339516,1.9672723
1299075,NG-25,5.084384321,2.481934517,2.475094691,2.166758671
908472,FTI-277,2.701797405,2.748205791,2.908804515,3.079667768
713869,Palbociclib,1.97202149,2.51676666,2.55744551,2.96241136
949177,Bexarotene,3.91872885,3.247538397,3.488639995,3.267039946
905952,OSI-027,-1.644073839,-1.869661228,-1.461963745,-1.371499584
1298365,CAY10603,1.299754646,0.94587403,1.546556795,1.934855037
906863,JNK-9L,-0.395878653,-0.478556049,-0.24551363,-0.427665728
949176,PAC-1,2.229794135,2.714403859,2.683157067,2.245143889
1240127,Vorinostat,2.273247726,1.563244546,1.990623508,2.159965025
1298156,KU-55933,5.203046522,3.605980903,3.559882022,3.683888352
908446,Amuvatinib,3.751291283,2.787142812,2.818732517,2.839418784
949168,NSC-207895,5.048789959,4.044989903,4.451776186,4.596399759
905941,BX-912,2.134654353,1.677013121,2.186830103,1.918772541
909735,PI-103,-1.880724576,-0.763473678,-1.336204165,-1.692794919
906872,Pictilisib,1.771000118,1.073449253,1.330082132,1.153143114
910692,Midostaurin,-0.009301974,0.693389753,0.641263499,0.009449761
753605,FR-180204,4.274324887,4.589845857,4.584603177,4.615391606
909709,Linifanib,3.168890346,2.575654014,2.432617762,2.524843035
753561,SNX-2112,-0.303018403,-0.508899502,-0.204685309,-0.573376746
1298350,Lestauritinib,0.314835039,0.596852037,0.216280134,0.73116183
909748,Etoposide,4.26362484,5.649428631,6.159237999,4.802894711
905940,CMK,1.003042645,1.996548327,2.757895279,2.320493742
905981,Avagacestat,4.405267825,4.625793202,4.42616829,4.602798662
1299061,Doramapimod,3.905092185,3.936301639,3.802907467,3.718999296
971773,Lenalidomide,3.581469786,3.435612122,3.376732138,3.291322864
910701,Palbociclib,2.130660258,1.272182986,1.797846405,1.662696157
906851,FH535,1.745510129,2.052564894,2.01237806,1.083659742
1290767,Enzastaurin,5.390453336,4.346371383,4.857173134,4.143022825
946370,Sorafenib,0.786119814,2.769215811,2.56445409,2.35650569
909771,TGX221,4.212834003,4.50007403,4.299391886,4.222226022
1659823,IOX2,0.257345005,0.27606886,0.400347727,0.538218429
687596,SB590885,4.019579746,3.902422577,4.034118645,3.967201343
1330985,Obatoclax Mesylate,-0.337378427,-0.798532178,-0.779798129,-0.951146888
1330984,Refametinib,1.225898279,1.541523523,0.978794485,1.687853428
910904,PF-562271,0.892056672,1.262774019,1.382147714,1.790774327
906834,Saracatinib,1.984373462,2.252877351,2.736732962,2.507326251
1659928,CUDC-101,-1.585230946,-1.433754529,-1.566320037,-1.423837211
906795,Serdemetan,3.465639806,2.737714537,2.733148348,2.438475031
906843,CP724714,3.824014024,4.09415387,3.777916371,3.757052015
905978,Serdemetan,1.794544644,1.783944326,1.920340702,2.074391665
909724,GSK690693,3.171836789,4.521774787,4.353506959,4.143075638
909779,Alectinib,3.816951894,3.566529513,3.515410994,3.278872146
753534,MPS-1-IN-1,4.331709911,4.367882999,4.518835713,4.25186707
909759,Palbociclib,0.811200814,0.088304887,0.631704691,0.143681195
749715,(5Z)-7-Oxozeaenol,1.601990459,1.463396963,1.409557497,1.148538606
1322224,Pictilisib,-1.162435368,-0.028340124,0.322025393,0.22199137
908141,PD0325901,-1.935824539,-2.352507876,-1.320557802,-2.277547484
687505,AZD7762,-1.983784383,-0.047710502,-0.05355291,-0.164142667
917486,KIN001-266,1.943534701,2.691007208,2.660292716,2.816785825
1327766,OSU-03012,1.485558049,1.272346336,1.236980665,1.302811135
753545,Ispinesib Mesylate,-0.766402804,-0.777730583,-0.868487301,-0.559449858
753559,NSC-207895,5.010907468,4.509188721,4.654007577,3.982350901
1240208,Linifanib,1.991697197,2.448188837,2.384438071,2.535023064
1247871,CI-1040,0.485895172,1.547327611,1.525563847,1.658852639
910705,Lestauritinib,-1.377896645,-1.831130248,-1.948530232,-1.959777687
1240205,Avagacestat,4.782293434,4.597174996,4.578622106,4.600520849
687799,BMS-345541,2.65540474,2.399008166,2.34282088,2.570652798
1240215,T0901317,4.519361136,4.034942273,4.291532657,4.336973715
722046,CHIR-99021,0.814758285,3.082550099,2.978475924,3.034599099
907299,SB216763,4.725225286,4.288997414,4.37704166,3.95171747
753532,QL-XII-47,5.701743414,5.373311644,4.984462433,4.228302892
908460,XMD8-92,4.858824812,4.292235677,4.346451462,3.778406422
753616,BMS-509744,3.181442513,3.331846961,3.588619609,3.547516295
1290806,GW441756,1.950088357,2.030133605,2.226231383,1.584670187
1327775,WZ3105,-1.596222076,-2.166741441,-2.420967301,-2.310170224
1480371,SB-505124,4.226454702,3.394241552,3.249968998,3.62292461
910703,NG-25,-0.607996165,-0.131096567,0.062553783,-0.43184958
906848,Motesanib,2.621521256,2.746980542,2.655905844,2.053376241
949173,(5Z)-7-Oxozeaenol,4.598807024,1.155298599,0.801727366,1.260220598
908444,I-BET-762,2.267236933,2.525181034,1.875282595,2.030617515
906862,JQ1,-0.524872443,-0.091373009,-0.036484909,-0.388525686
909747,KIN001-266,4.622657371,4.292387236,3.923761999,3.905621783
1330941,Tivozanib,1.026148705,0.7701454,0.736223105,1.014703143
1240145,CUDC-101,-0.607006853,-1.498844766,-1.237800696,-0.686428669
753596,Dabrafenib,-2.278487668,-3.070567411,-2.570290567,-2.790091062
1299080,Refametinib,-1.320368537,-1.559318212,-2.162362061,-2.434180852
688027,Pictilisib,0.093276381,1.410975941,1.816287406,1.057905444
907268,MG-132,-0.177739907,-0.865391877,-1.014951817,-0.842060689
907068,Luminespib,-1.028641786,-2.806426935,-2.668509684,-2.634454007
1240166,RO-3306,2.238736634,2.556210927,2.328012515,2.599036663
906853,Linifanib,3.034894111,2.754742498,2.806053844,2.80542771
753531,ZSTK474,-0.040417103,0.263527623,0.142575081,0.347332012
1330972,PHA-793887,0.88453274,0.863117661,0.753425347,1.201035776
917486,PF-562271,2.684915845,2.442710835,2.310084777,2.26066166
753599,NSC-87877,4.8620955,5.073356099,4.984900653,5.1359332
908129,WZ3105,0.840524005,-0.551252875,-0.745092367,-0.936457535
753531,Tubastatin A,3.395961764,4.425664975,4.580379164,3.940955767
907268,AICA Ribonucleotide,7.191899444,7.265968534,7.075864847,6.8623537
687562,IPA-3,3.634744036,2.997424785,2.897345688,2.58298389
909731,PFI-1,3.093502418,2.764977305,2.665528518,2.757945143
949176,Bosutinib,2.904737219,0.934999579,1.062843777,1.92596314
906861,Midostaurin,-0.852369187,-0.655803835,-0.836514276,-0.787062174
753575,Trametinib,0.222836369,-1.241261876,-1.53362557,-1.431950063
909726,Dacinostat,-3.132943947,-3.595376865,-3.456062663,-3.293125453
1290730,PD173074,3.20841248,2.172063252,2.400717079,2.716741363
687452,Talazoparib,1.308202181,-0.019830934,0.919587924,1.252616343
908129,CAY10603,0.288476715,0.38148963,0.227002289,0.744916648
687455,CCT007093,4.722929787,4.455509904,4.463196448,4.205905256
753552,PD173074,2.774749819,2.60246284,2.69991458,2.620617058
1298351,Tivozanib,0.399228103,0.714669485,0.425114431,0.583863491
724825,Rucaparib,3.547524892,2.948857475,3.01621963,3.04677028
908130,WHI-P97,4.542349289,4.627074211,4.718488628,4.484875098
907317,NSC-87877,4.931289632,4.055105329,4.071477188,4.483553313
906852,VX-702,2.62390887,3.219792948,3.258415796,3.136677454
1290722,Luminespib,-3.948672122,-4.088895128,-4.115285999,-3.333848272
753578,BMS-754807,0.925262192,0.656433567,1.519726106,0.989476601
1247871,Pelitinib,0.42953078,-1.354649342,-1.463094054,-1.045207331
687590,Dacinostat,-1.083437157,-0.225192137,-0.490485153,-0.035230552
1330941,MPS-1-IN-1,5.469487778,5.218692026,4.95541313,4.851810582
1298529,Selumetinib,3.002066876,2.85239689,3.118669147,3.133790947
687802,SB-505124,5.920158504,4.821021171,4.675684753,4.856089619
1303912,Selisistat,6.572033602,6.141509229,6.614125615,6.054994579
906841,NVP-TAE684,1.715558102,2.254300831,2.217233861,2.205199501
949153,Cetuximab,6.152361327,5.579288051,5.511776056,5.375763369
908150,LFM-A13,5.928049666,4.772598052,4.686674901,4.607513463
905957,ZSTK474,4.477394891,4.247783316,3.995213802,4.169663143
910943,GSK1904529A,3.240889679,2.427834674,2.681707304,2.659719886
1330995,OSI-930,4.637182022,4.145918912,4.013127048,4.053206292
1331049,XMD8-85,1.792634799,1.569180419,1.619921022,1.942632714
905942,FMK,5.219677531,4.776115606,4.797256552,4.827015261
909713,QL-XII-47,2.113189163,2.468764321,2.37519491,1.614317622
1330972,Ponatinib,1.99060533,2.039704695,1.84377911,1.322327546
1327765,Selumetinib,2.199438031,2.710490825,2.457114632,2.897424783
1298141,Daporinad,0.444462579,0.836422566,0.818187041,0.904394151
907299,Veliparib,4.353135798,3.811050655,3.672038467,3.711661559
910399,Alectinib,4.09223248,4.105823211,4.086139889,3.810074239
1480362,KIN001-260,3.553963098,4.698244266,4.712206403,4.904198074
949176,Luminespib,-3.169080558,-2.696322316,-2.669391529,-2.838952402
907796,T0901317,4.426907419,4.432703278,4.522409274,4.413644616
908144,SNX-2112,-2.556911209,-2.144583426,-2.331214511,-1.084291491
724868,WZ3105,1.753246538,0.639390622,0.898999789,0.849960975
909707,Talazoparib,3.033439927,3.305407576,2.682005265,3.147291528
910702,Axitinib,3.002528678,3.534724629,3.420364554,3.390211839
1298216,VX-702,3.402186264,3.044100181,3.19499124,3.125882836
908130,Masitinib,4.177432469,4.247022571,4.018240275,3.824896851
906792,OSU-03012,0.503815787,1.314841442,0.980015067,1.319272652
949157,XMD8-92,5.188626268,2.988693536,2.863183157,3.031021854
1503368,Serdemetan,2.295324557,2.495858581,2.56459607,2.972795024
910861,KIN001-244,0.823687274,2.264510214,2.279976523,2.18877704
907273,BMS-509744,2.925433558,2.748223723,2.698516155,2.950159118
909721,GSK650394,1.135776294,2.074830868,1.702374027,2.851521432
909250,GW-2580,6.323552263,5.735341711,5.567490487,5.369162305
910784,WHI-P97,4.443163827,4.115471431,4.372409394,3.906697192
1240147,Vismodegib,4.207605571,3.810787085,3.720221106,3.982459473
684681,SB590885,5.057553141,4.677933827,4.513122635,4.601671915
908146,UNC1215,1.728592951,1.660501248,1.653867759,1.655362474
949168,Serdemetan,3.678007256,2.963055426,3.082331972,2.839672038
753583,CAY10603,2.344574007,1.227246471,1.531050077,0.882914837
753562,CI-1040,2.053356344,1.847661439,1.976416222,1.561961326
908159,BMS-536924,0.14359866,1.810047431,2.174621339,2.05512421
753540,NU7441,1.295436307,2.171743921,1.998292858,2.230674261
1290814,OSI-930,5.096140618,4.788228571,4.780731169,5.109852203
909728,AZD7762,-0.059540736,0.178697567,0.293291122,-0.268651009
909703,JW-7-24-1,-0.98642069,-1.327804529,-1.338021405,-0.798475067
753596,Lapatinib,3.11257631,3.286224621,3.169216309,3.148173373
905957,Selumetinib,4.17423793,2.457937892,2.473598748,3.023013276
753546,PAC-1,3.66795324,3.690731372,3.666450664,2.68217451
753582,VX-702,1.873478375,3.019673073,2.960727257,2.78176454
910702,Bosutinib,2.392726678,3.008904737,2.799870858,2.596365827
905942,NU7441,2.125504289,2.117638673,2.160499536,2.059169889
