Cell,Drug,IC50,IC50_Predict_model=2,IC50_Predict_model=1,IC50_Predict_model=0
907055,Bexarotene,2.284477124,2.034647964,1.451875719,-0.587382091
688011,Bexarotene,4.620831041,3.391561087,2.720896401,0.084770113
911905,Bexarotene,4.878502981,2.492801231,2.010870449,-0.219507012
907172,Bexarotene,3.245802455,2.126319394,1.535285095,-0.395413559
907072,Bexarotene,4.623353757,2.344388869,1.772050718,-0.139424894
909252,Bexarotene,3.892840917,1.375794524,0.662298574,-1.240127465
753573,Bexarotene,2.99926535,2.932289351,2.403124491,-0.221932258
688121,Bexarotene,3.033649946,2.273601643,1.71686731,-0.554511452
910688,Bexarotene,2.775134243,2.768125811,2.054718217,-0.928857701
688026,Bexarotene,2.940025767,2.766857379,2.096991241,-0.241205756
910691,Bexarotene,4.237684108,2.466685869,1.840051608,-0.132604007
924102,Bexarotene,2.185497993,2.811416052,2.270297647,-0.398679653
753623,Bexarotene,2.537262068,2.824742819,2.309099125,-0.27672338
909735,Bexarotene,2.191384738,2.229121157,1.741666611,-0.521141329
907060,Bexarotene,3.341572307,2.201174554,1.638294694,-0.596424418
753564,Bexarotene,3.954603237,3.188667698,2.494490026,0.020810112
907269,Bexarotene,4.979667059,2.374871231,1.644445453,-0.951281719
1298355,Bexarotene,1.072080173,2.552389074,1.921564035,-0.333463551
905954,Bexarotene,2.898583961,2.747169439,2.187673138,-0.559910849
908463,Bexarotene,4.248384142,3.300320877,2.865280819,0.101322468
907320,Bexarotene,2.318499389,2.689286259,2.137879498,-0.364034835
910569,Bexarotene,3.658577195,1.872221168,1.28037965,-0.741200213
908443,Bexarotene,3.634284682,2.423914737,1.90783609,-0.388736322
949163,Bexarotene,3.574309393,2.097458226,1.402305194,-0.883373361
907322,Bexarotene,4.081510327,2.010680521,1.364454561,-0.811878645
907071,Bexarotene,3.834766876,3.225564292,2.549556239,-0.089101312
905986,Bexarotene,3.17834624,2.818641974,2.276014558,-0.236657155
906999,Bexarotene,3.231088675,1.915661519,1.360751426,-0.84059464
1240159,Bexarotene,3.054148555,2.162734215,1.60168793,-0.496453819
1240198,Bexarotene,4.407709485,2.533431763,2.022450328,-0.239613006
910944,Bexarotene,0.989288687,1.214041197,0.419518793,-1.573986022
905975,Bexarotene,2.769898433,2.403962465,1.794021605,-0.550848405
910937,Bexarotene,3.407286969,3.24520674,2.570736806,-0.002724884
1290810,Bexarotene,3.698374439,2.594787079,2.053280515,-0.202394551
907317,Bexarotene,3.327784568,2.228160683,1.682907236,-0.672155896
1330982,Bexarotene,2.028845232,1.871248437,1.155482558,-1.333664402
910910,Bexarotene,4.833812601,3.240065657,2.636852783,0.104469893
1240131,Bexarotene,3.344338213,2.825243382,2.334742909,0.066556942
1240189,Bexarotene,4.209134681,1.934167664,1.330160811,-0.48838641
906847,Bexarotene,3.378937726,1.754642875,1.027961278,-1.055535604
906875,Bexarotene,4.938290346,2.30146382,1.663686821,-0.725307743
910706,Bexarotene,3.258478681,1.922534875,1.217771868,-1.056009147
910851,Bexarotene,1.002319846,2.829100902,2.3677529,-0.207565774
949161,Bexarotene,4.225599885,2.269880159,1.595752744,-0.741763857
753554,Bexarotene,3.198305659,2.44873138,1.883220036,-0.381353461
909706,Bexarotene,2.759678615,2.6628144,2.073474522,-0.619399036
753546,Bexarotene,2.587483023,2.5031241,1.92929283,-0.454506758
909749,Bexarotene,3.34616085,2.262945467,1.670833549,-0.508078109
908156,Bexarotene,-0.938878435,1.56366454,0.751144464,-1.585738855
906838,Bexarotene,4.422401156,1.993657546,1.316332178,-1.116268617
1240181,Bexarotene,4.42560553,2.845415085,2.210133879,-0.160048278
910861,Bexarotene,4.175548412,1.942456541,1.223031374,-1.182583538
907298,Bexarotene,2.630718001,2.428841697,1.820307637,-0.596387768
906805,Bexarotene,3.818644344,2.593501722,2.037353534,-0.048691635
909250,Bexarotene,4.177221226,2.739450764,2.239742281,-0.252446382
1240178,Bexarotene,0.920822256,2.815292142,2.288228702,-0.132907838
908449,Bexarotene,2.931559805,2.527458897,1.971636696,-0.165965679
907069,Bexarotene,2.46486726,2.799262164,2.285802375,-0.277896185
1240184,Bexarotene,2.429918933,2.255261845,1.7243964,-0.583173652
908483,Bexarotene,4.030278558,2.417849756,1.740645881,-0.562327375
907285,Bexarotene,3.315266801,2.874928695,2.298594336,-0.080054909
1290797,Bexarotene,4.35269119,2.61766354,2.107232238,-0.349506106
908473,Bexarotene,5.051250044,2.552305213,2.033975011,-0.423052893
909730,Bexarotene,3.274754745,2.148880528,1.491385841,-0.990418052
909736,Bexarotene,3.014696416,2.674111843,2.141504422,-0.213765219
906844,Bexarotene,3.454544286,2.109387256,1.440209842,0.002151523
906696,Bexarotene,3.976711997,2.170554855,1.632700456,-0.545323093
1240196,Bexarotene,3.177777584,2.671047787,2.184083561,-0.322805164
1298365,Bexarotene,2.784139374,2.149598384,1.541102006,-0.376260941
753540,Bexarotene,1.3374093,2.83494977,2.257412589,-0.13148652
905950,Bexarotene,3.461424638,2.597907067,2.125028363,-0.476007492
688007,Bexarotene,5.002635573,2.990736813,2.294602525,-0.133471531
749713,Bexarotene,4.488645178,2.957132818,2.400204405,-0.283784355
1330950,Bexarotene,4.330024818,1.858582636,1.208377664,-0.959131737
905947,Bexarotene,2.267960343,2.36104481,1.777384799,-0.346593733
910932,Bexarotene,2.333177562,2.685533628,2.10185006,-0.577158731
906693,Bexarotene,4.774409635,2.496894147,1.980402874,-0.31672451
949174,Bexarotene,4.788918327,2.292972316,1.7622024,-0.61030488
1303912,Bexarotene,5.657071445,3.138872241,2.62286026,-0.283875782
909974,Bexarotene,3.38540174,2.61823475,2.08656319,-0.106760665
909708,CP724714,3.854561717,1.835774266,1.618653499,1.574757094
1298362,CP724714,4.12895802,1.792901465,1.600867397,1.993340843
1298222,CP724714,3.216638936,2.033696554,1.828647312,1.83308599
909758,CP724714,5.433870088,2.298487704,2.022172731,2.153328662
1290768,CP724714,4.817805502,1.907508849,1.655598312,1.98836058
909779,CP724714,4.222109338,2.356262851,2.115371079,2.633614373
906803,CP724714,4.622341728,1.924725363,1.706590278,1.680592233
753562,CP724714,4.184730402,2.007958911,1.763528778,1.612642214
909716,CP724714,4.636495466,1.313444639,1.253298876,1.55571467
753556,CP724714,4.013544387,1.953049146,1.724509271,1.856509907
907055,CP724714,3.49624523,1.363391852,1.248831753,1.717837978
688011,CP724714,4.867691161,2.495113901,2.266845384,2.306863095
911905,CP724714,4.347217116,1.975869429,1.822962089,2.044227381
907172,CP724714,4.230233864,1.520414756,1.371874833,1.944173781
907072,CP724714,5.105058557,1.718604545,1.570375577,2.184908762
909252,CP724714,2.614846015,0.517852869,0.359844878,0.934766958
753573,CP724714,3.871049031,2.352926087,2.072699677,2.018969201
688121,CP724714,4.887605145,1.754113031,1.569576512,1.702568008
910688,CP724714,3.328418318,1.870599826,1.526201403,1.232218971
1524419,CP724714,3.741446055,2.384217291,2.166188051,2.011417562
688026,CP724714,3.013618057,1.872761452,1.701367176,1.93920634
910691,CP724714,4.267229595,1.627548786,1.529095869,2.105124186
924102,CP724714,4.913101279,2.304511713,2.045204902,1.916925849
753623,CP724714,3.817484922,2.285003728,2.038048103,2.037447319
909735,CP724714,2.881079692,1.706580747,1.587399338,1.758414077
907060,CP724714,4.355172139,1.641869262,1.466699706,1.671203064
753564,CP724714,4.987904566,2.294369217,2.07609198,2.19868613
907269,CP724714,4.566046105,1.47611172,1.157165188,1.24986899
1298355,CP724714,4.96109797,2.035497876,1.756254318,1.986610106
905954,CP724714,4.901159524,2.039190326,1.81321269,1.722472258
908463,CP724714,5.761890648,2.763875072,2.5888839,2.431846455
907320,CP724714,2.453142895,2.103390317,1.826333611,1.890698573
910569,CP724714,3.543223752,1.132503199,1.099405785,1.492975717
908443,CP724714,4.402131003,1.69158604,1.66040815,1.860169712
949163,CP724714,3.237739356,1.272921943,1.019314947,1.33236422
907322,CP724714,3.830094818,1.198575502,1.118174175,1.402396793
907071,CP724714,4.197943345,2.529792077,2.154336962,2.155577932
905986,CP724714,4.646732469,2.259483034,1.998883694,2.080992926
906999,CP724714,4.710515179,1.385582955,1.243309094,1.433090454
1240159,CP724714,4.909088748,1.657446821,1.497384009,1.795620078
1240198,CP724714,4.550809104,1.987053485,1.812262386,2.006413226
910944,CP724714,3.492717861,0.359074528,0.115670848,0.565893945
1240199,CP724714,6.182587235,2.804860037,2.555573837,2.357358083
905975,CP724714,5.107500211,1.729736721,1.521939635,1.749605083
910937,CP724714,3.93464013,2.352446452,2.147722166,2.195246246
1290810,CP724714,5.577330802,2.090466792,1.857211625,2.121736895
907317,CP724714,4.532000514,1.65190009,1.453763678,1.585926952
1330982,CP724714,3.62232329,0.941282934,0.677142065,0.830050805
910910,CP724714,3.279655238,2.551026071,2.273772534,2.313898302
1240131,CP724714,4.985569773,2.31908107,2.122300367,2.402142155
1240189,CP724714,3.659949082,1.165783958,1.153407717,1.709266076
906847,CP724714,4.648083503,0.848193871,0.626244916,1.140391586
906875,CP724714,4.690230293,1.486614028,1.310606154,1.478820875
910706,CP724714,1.768473716,0.99790397,0.758925776,1.144851093
910851,CP724714,4.435463038,2.243645981,2.063982749,2.115682844
949161,CP724714,5.242273884,1.419205202,1.143217838,1.486515772
753554,CP724714,4.470130117,1.891592504,1.704101043,1.895824058
909706,CP724714,3.675350661,1.973321413,1.729687667,1.684746141
753546,CP724714,4.848982056,1.814569725,1.621594489,1.841320703
909749,CP724714,4.291269091,1.749088209,1.514163899,1.774165942
908156,CP724714,2.978551824,0.740215726,0.45350515,0.540300394
906838,CP724714,4.646685797,1.069642925,0.850913884,1.062982293
1240181,CP724714,4.070629725,1.971524905,1.753598785,2.077966601
910861,CP724714,3.816636255,1.008653538,0.743816896,0.999588711
907298,CP724714,4.973582583,1.830129402,1.562834967,1.677962468
906805,CP724714,3.224226744,2.067347467,1.871216135,2.261426876
909250,CP724714,5.192751772,2.185587169,1.95221525,2.019364779
1240178,CP724714,5.388432957,2.248498044,2.036353757,2.189972248
909905,CP724714,5.095883923,2.196002471,1.887075811,2.044223942
908449,CP724714,5.209554745,1.972063003,1.709320067,2.140058171
907069,CP724714,4.468640303,2.202482092,1.961727337,2.002098326
1240184,CP724714,4.765157647,1.743786773,1.582529195,1.729699973
908483,CP724714,4.26116968,1.554289176,1.400436247,1.625794209
907285,CP724714,4.696980458,2.283081306,2.019981309,2.202698353
1290797,CP724714,3.663288548,2.048404698,1.851608666,1.912251432
908473,CP724714,5.27995865,1.966632164,1.776984653,1.836724964
1503367,CP724714,5.027644093,1.820703215,1.574911454,2.129793569
909730,CP724714,4.430321808,1.313233537,1.088166216,1.210682375
909736,CP724714,4.626651476,2.098267608,1.860387569,2.105433913
906844,CP724714,3.057324658,1.354662642,1.281466063,2.201841465
906696,CP724714,4.247413881,1.650848459,1.505579837,1.745076404
1240196,CP724714,3.829232633,2.10370616,1.894827623,1.977181462
1298365,CP724714,3.779425586,1.643722463,1.427931071,1.912142073
753540,CP724714,2.967016599,2.26234424,2.010617244,2.141939891
905950,CP724714,3.681367592,2.06298619,1.881563076,1.761417877
688007,CP724714,5.096396079,2.097506961,1.896407648,2.028259402
749713,CP724714,4.717330438,2.342484993,2.109118355,1.913344256
1330950,CP724714,4.193131271,1.061849822,1.024387349,1.234569125
905947,CP724714,3.559755265,1.861558581,1.617895063,1.949622281
946377,CP724714,4.601832075,2.009730904,1.721692378,1.76989565
910932,CP724714,4.523360146,1.966445232,1.726464462,1.666493569
906693,CP724714,5.174196179,1.892473366,1.667219531,1.957918208
949174,CP724714,1.673282349,1.589828342,1.500579014,1.609953373
1303912,CP724714,5.276013665,2.54030087,2.227286281,2.076936365
909974,CP724714,5.864144151,2.103879925,1.864357198,2.175374371
909708,Camptothecin,-6.352790097,-4.158306356,-3.995758509,-3.678366898
1298222,Camptothecin,-3.19975907,-3.992122875,-3.81848154,-3.464517137
909758,Camptothecin,-3.960486444,-4.007227199,-3.841481091,-3.405310662
1290768,Camptothecin,-4.050478247,-4.191797358,-4.040252026,-3.455728164
909779,Camptothecin,-0.863555595,-3.412535454,-3.077421803,-2.946675684
906803,Camptothecin,-2.710853354,-4.043301699,-3.841389406,-3.629157082
753562,Camptothecin,-4.433414548,-4.066534914,-3.898716864,-3.696901697
909716,Camptothecin,-3.413100467,-4.173356872,-3.93514904,-3.653900512
753556,Camptothecin,-2.484103714,-4.149938273,-3.98072111,-3.510629528
907055,Camptothecin,-5.629783219,-4.205568903,-3.973242929,-3.634802205
688011,Camptothecin,-2.335887427,-3.29173258,-2.931183619,-3.153977426
911905,Camptothecin,-2.435408179,-4.015397518,-3.759076478,-3.319758979
907172,Camptothecin,-5.027600952,-4.277990638,-4.089978078,-3.531318743
907072,Camptothecin,-5.696868552,-4.123708148,-3.897994292,-3.325775226
909252,Camptothecin,-4.745176558,-4.555926953,-4.401740115,-4.052953739
753573,Camptothecin,-2.302046926,-3.818963509,-3.661632586,-3.34952168
688121,Camptothecin,-5.660405849,-4.103572186,-3.879543403,-3.546769012
910688,Camptothecin,-4.738999356,-3.902769372,-3.679749565,-3.797461891
1524419,Camptothecin,-4.909641277,-3.777998072,-3.488808014,-3.323585241
688026,Camptothecin,-1.899539933,-3.69437413,-3.409649438,-3.415466999
910691,Camptothecin,-3.413121959,-3.87176171,-3.593598473,-3.324634502
924102,Camptothecin,-5.57347993,-3.934494559,-3.7551687,-3.55521925
753623,Camptothecin,-5.330398671,-3.969375805,-3.78835339,-3.406773886
909735,Camptothecin,-4.980334115,-4.042563246,-3.764863359,-3.557990724
907060,Camptothecin,-6.388389668,-4.230414446,-4.054717282,-3.662503132
753564,Camptothecin,-3.937274454,-3.403105693,-3.073015968,-3.207537366
907269,Camptothecin,-5.468080408,-4.12547971,-3.925375654,-3.810282125
1298355,Camptothecin,-5.265707722,-4.018691332,-3.849330875,-3.466334303
907320,Camptothecin,-2.92725604,-3.957300583,-3.812784944,-3.420572096
910569,Camptothecin,-3.421780131,-4.199615442,-3.940725912,-3.675122457
908443,Camptothecin,-2.139827365,-3.895647847,-3.540969849,-3.451390517
949163,Camptothecin,-6.017484942,-4.213007181,-4.001878821,-3.822244734
907322,Camptothecin,-2.610991763,-4.238030406,-4.022575393,-3.705475589
907071,Camptothecin,-2.606006519,-3.547467991,-3.336758557,-3.24775563
905986,Camptothecin,-6.573050853,-3.979576971,-3.802852053,-3.419456894
1240159,Camptothecin,-4.288248794,-4.204527847,-4.016549185,-3.561186368
1240198,Camptothecin,-3.151665964,-3.941323724,-3.670257105,-3.37258253
910944,Camptothecin,-6.209491654,-4.604114074,-4.4753384,-4.233783561
1240199,Camptothecin,0.319258387,-3.564954217,-3.301080985,-3.11775365
905975,Camptothecin,-4.36062242,-4.133071745,-3.946637504,-3.592975679
910937,Camptothecin,-5.99698419,-3.369606585,-3.044396595,-3.2348408
1290810,Camptothecin,-1.48979209,-4.099776727,-3.93891259,-3.381037152
907317,Camptothecin,-1.930362748,-4.205484367,-4.047049135,-3.630838987
1330982,Camptothecin,-7.105522062,-4.37799382,-4.207820224,-4.098113528
1240189,Camptothecin,-3.259550123,-4.068406588,-3.753094461,-3.557099103
906847,Camptothecin,-0.538984412,-4.417718447,-4.256130239,-3.937888667
906875,Camptothecin,-6.722998287,-4.036671354,-3.801071634,-3.691743677
910706,Camptothecin,-6.204106926,-4.339156517,-4.164650924,-3.950969697
910851,Camptothecin,-5.666513363,-3.845093401,-3.583025998,-3.389142463
949161,Camptothecin,-6.050842755,-4.128710788,-3.903771028,-3.714269881
753554,Camptothecin,-6.630888773,-4.067585072,-3.833077231,-3.476470645
909706,Camptothecin,-2.742771116,-4.017587687,-3.821229126,-3.635477307
753546,Camptothecin,-1.709112361,-4.090487963,-3.888229393,-3.560249525
909749,Camptothecin,-3.813537348,-4.140770535,-3.941669105,-3.558662806
908156,Camptothecin,-6.888141738,-4.43133373,-4.297508817,-4.177078528
906838,Camptothecin,-3.12633379,-4.310879148,-4.127981264,-3.954897248
1240181,Camptothecin,-1.437324164,-3.693903178,-3.444428817,-3.318396381
910861,Camptothecin,-4.351621884,-4.338286953,-4.163719816,-4.002720221
908468,Camptothecin,-7.402970537,-3.668482262,-3.379402336,-3.287884861
907298,Camptothecin,-4.489772504,-4.025660499,-3.795728415,-3.631114262
909250,Camptothecin,-4.680823667,-3.89570965,-3.63710931,-3.315166986
909905,Camptothecin,-4.903359974,-4.024876198,-3.849937776,-3.452548596
908449,Camptothecin,-3.919366437,-4.172909059,-4.030775753,-3.324218253
907069,Camptothecin,-3.116894496,-3.91130094,-3.665514424,-3.395145359
908483,Camptothecin,-3.575646752,-3.923595998,-3.671494684,-3.606990678
907285,Camptothecin,-3.911232392,-3.825455215,-3.586256843,-3.27573101
1290797,Camptothecin,-1.854801026,-3.999098577,-3.770578562,-3.447759109
908473,Camptothecin,-3.96403378,-4.088834995,-3.878157383,-3.482080985
1503367,Camptothecin,-3.537736003,-3.975038528,-3.755855078,-3.33265697
909730,Camptothecin,-6.14658619,-4.19026587,-3.956018616,-3.872912014
909736,Camptothecin,-2.514967678,-4.081844101,-3.920563212,-3.383599919
906844,Camptothecin,-5.192132309,-3.985695109,-3.65155957,-3.144313141
906696,Camptothecin,-6.05953777,-4.204397708,-3.976927874,-3.559613368
1240196,Camptothecin,-5.027426854,-4.080791893,-3.864702454,-3.427297688
1298365,Camptothecin,-3.99123988,-4.127303079,-3.918529331,-3.461052444
753540,Camptothecin,-1.63683484,-3.926686828,-3.724087261,-3.333214473
905950,Camptothecin,-4.678887739,-3.94240213,-3.672540629,-3.450647803
688007,Camptothecin,-6.474734794,-3.531164678,-3.220942247,-3.315662809
1330950,Camptothecin,-3.20178251,-4.21176933,-4.015151866,-3.821579543
946377,Camptothecin,-7.177424373,-4.12756843,-3.962120161,-3.63496273
910932,Camptothecin,-2.167602409,-4.013654203,-3.818721825,-3.617681576
906693,Camptothecin,-2.898881638,-4.099165638,-3.9083973,-3.398185268
1303912,Camptothecin,-1.010368055,-3.854697824,-3.643946926,-3.433539591
909974,Camptothecin,-1.703835422,-4.002499625,-3.77911863,-3.237330293
909708,Fedratinib,1.910440947,2.950495546,2.870885128,0.298577206
1298362,Fedratinib,2.478400744,2.997537877,2.954230835,0.725053125
1298222,Fedratinib,1.194370469,3.1910842,3.12499932,0.565970315
909758,Fedratinib,2.649456593,3.429493001,3.301094838,0.87301636
1290768,Fedratinib,2.204333618,2.980201,2.854183523,0.717467513
909779,Fedratinib,1.662714954,3.579434861,3.498641739,1.419859241
906803,Fedratinib,2.704957557,3.13951955,3.072832216,0.427110594
753562,Fedratinib,2.469345253,3.161003949,3.075311601,0.310681524
909716,Fedratinib,0.916479972,2.330037222,2.418983897,0.338816656
753556,Fedratinib,1.441748287,3.071341136,2.971086407,0.593488965
907055,Fedratinib,1.7905309,2.361023783,2.381840878,0.436121012
688011,Fedratinib,3.453255893,3.766478767,3.744279214,1.0809118
911905,Fedratinib,1.973139159,3.002939092,2.929728659,0.800247783
907172,Fedratinib,2.648493688,2.546579361,2.469983674,0.675671938
907072,Fedratinib,0.160230899,2.729158085,2.700765032,0.917010185
909252,Fedratinib,-0.411851957,1.6511785,1.718297545,-0.332321795
753573,Fedratinib,1.61278386,3.523055878,3.378956696,0.77628228
688121,Fedratinib,4.343656572,2.766415965,2.661659699,0.457523613
910688,Fedratinib,-0.297756205,3.277751834,3.285720962,-0.004534877
1524419,Fedratinib,1.308550993,3.527228454,3.455433886,0.776095226
688026,Fedratinib,1.541665143,3.060994269,3.075417815,0.728821575
910691,Fedratinib,3.281522095,2.723479003,2.787115595,0.866650175
924102,Fedratinib,1.85435781,3.381951088,3.247402804,0.640580081
753623,Fedratinib,4.703150902,3.374374786,3.252675992,0.762545639
909735,Fedratinib,0.503392067,2.718173784,2.684428054,0.49669802
907060,Fedratinib,4.355358827,2.664191503,2.56398713,0.409316238
753564,Fedratinib,0.928905013,3.526655967,3.493504439,0.994812206
907269,Fedratinib,1.49191643,2.82888076,2.845788997,-0.02046063
1298355,Fedratinib,2.356109233,3.060256368,2.866626824,0.711305946
905954,Fedratinib,4.439681893,3.283331825,3.227968757,0.476989249
908463,Fedratinib,3.783939206,3.849147001,3.799716122,1.162218184
907320,Fedratinib,0.410165805,3.25654545,3.112802936,0.655732365
910569,Fedratinib,2.602887054,2.111332474,2.203704442,0.240179559
908443,Fedratinib,1.00530376,2.721151423,2.827134314,0.602365632
949163,Fedratinib,-0.427941952,2.46263454,2.448690776,0.098738023
907322,Fedratinib,2.292911147,2.289851911,2.448932584,0.134927888
907071,Fedratinib,2.112539454,3.772430411,3.554860173,0.937240325
905986,Fedratinib,1.864446225,3.377134544,3.248330879,0.813323752
906999,Fedratinib,2.459084904,2.361747486,2.299812584,0.145809168
1240159,Fedratinib,4.956154473,2.624603882,2.536884224,0.528343877
1240198,Fedratinib,2.123903939,3.023128481,2.924133438,0.758891804
910944,Fedratinib,-1.999524334,1.536894868,1.54741916,-0.719616011
1240199,Fedratinib,3.092802346,3.957446614,3.835169044,1.131258029
905975,Fedratinib,5.115871593,2.883688438,2.800661423,0.485243565
910937,Fedratinib,0.931052521,3.587054887,3.584114191,0.986240967
1290810,Fedratinib,4.250927753,3.144003008,3.007210219,0.862949054
907317,Fedratinib,3.08881685,2.729391737,2.63336613,0.329149988
1330982,Fedratinib,0.385714875,2.247347937,2.318989398,-0.435143627
910910,Fedratinib,3.308770869,3.741920832,3.63827682,1.078705517
1240131,Fedratinib,4.210926616,3.384877684,3.298130708,1.142092859
1240189,Fedratinib,0.488938639,2.135602324,2.211757284,0.477251617
906847,Fedratinib,1.636574005,2.08164419,2.140435375,-0.117820451
906875,Fedratinib,2.937086691,2.621845844,2.645837335,0.264468717
910706,Fedratinib,0.054292806,2.282258414,2.354810485,-0.123330141
910851,Fedratinib,2.973905564,3.334009618,3.344994067,0.830171193
949161,Fedratinib,0.913171827,2.661445944,2.661675322,0.236770258
753554,Fedratinib,2.65449465,2.914448765,2.805172343,0.637438133
909706,Fedratinib,5.131798844,3.195934986,3.107541048,0.436911823
753546,Fedratinib,5.238757559,2.998317193,2.944987084,0.595620033
909749,Fedratinib,1.875173294,2.768072507,2.593928005,0.516524967
908156,Fedratinib,-2.486041826,1.968127886,1.949050507,-0.745954831
906838,Fedratinib,2.199714372,2.354174033,2.460709956,-0.205903042
1240181,Fedratinib,4.149922091,3.20454312,3.226751565,0.835344381
910861,Fedratinib,1.627652389,2.308662525,2.367953464,-0.281780651
907298,Fedratinib,2.371455547,2.893289446,2.80869373,0.407861538
906805,Fedratinib,1.776372258,3.078694348,2.95600214,0.992731297
909250,Fedratinib,2.14687,3.298772662,3.180032839,0.759615408
1240178,Fedratinib,1.726358865,3.316855349,3.197245373,0.927043076
909905,Fedratinib,2.222600586,3.355018951,3.19835581,0.773068925
908449,Fedratinib,1.872205967,3.07696436,2.924119142,0.880813909
907069,Fedratinib,2.684047514,3.346243045,3.231432468,0.730241297
1240184,Fedratinib,2.105311504,2.74057933,2.680691635,0.442966267
908483,Fedratinib,1.546830934,2.683914128,2.699404191,0.398929283
907285,Fedratinib,2.104100506,3.397906097,3.239497493,0.955486706
1290797,Fedratinib,3.053955726,3.142118217,3.062727942,0.628640095
908473,Fedratinib,2.373092733,3.055049896,2.970784467,0.571388872
1503367,Fedratinib,3.488602157,2.855028866,2.687525959,0.86020998
909730,Fedratinib,0.753812113,2.514507614,2.545050993,-0.033470866
909736,Fedratinib,-0.259076594,3.194873186,3.074258692,0.843351952
906844,Fedratinib,1.844720145,2.364922226,2.370909487,0.959487556
906696,Fedratinib,2.387611233,2.623436064,2.540382569,0.469646035
1240196,Fedratinib,4.020956552,3.218074799,3.128779758,0.703639347
1298365,Fedratinib,1.733053765,2.632514253,2.462699241,0.651587325
753540,Fedratinib,1.854801183,3.335736807,3.188175585,0.889369869
905950,Fedratinib,1.654073349,3.147829134,3.070769435,0.516781194
688007,Fedratinib,1.897630868,3.306351322,3.282264031,0.830185145
749713,Fedratinib,1.577776559,3.437724423,3.356908015,0.688967681
1330950,Fedratinib,-1.18239909,2.068378243,2.210824199,-0.00708196
905947,Fedratinib,0.634421577,2.881035288,2.721588465,0.696273755
946377,Fedratinib,1.316012282,3.138643453,2.987796413,0.482649516
910932,Fedratinib,4.66080638,3.210395034,3.139253867,0.448199268
906693,Fedratinib,3.107541925,3.052466066,2.963001975,0.696925239
949174,Fedratinib,1.652905335,2.624343111,2.697227237,0.368664409
1303912,Fedratinib,2.885617895,3.739816341,3.617052406,0.801296417
909974,Fedratinib,5.012353064,3.180474449,3.038302946,0.929257785
909758,GSK319347A,4.027199487,1.223132504,1.254927956,1.125859565
906803,GSK319347A,4.114036658,0.940293277,0.952057189,0.70844781
907172,GSK319347A,4.561409674,0.813432693,0.972030243,0.95147129
909252,GSK319347A,3.227463037,-0.303466817,-0.22981163,-0.033290149
688121,GSK319347A,4.236091142,1.020945598,1.137633572,0.720227983
910688,GSK319347A,3.661094987,0.666184047,0.47905289,0.247250729
688026,GSK319347A,3.103759086,0.993323288,1.027052019,0.998551524
910691,GSK319347A,4.472786689,0.939996693,1.036043326,1.151688021
753623,GSK319347A,4.350955756,1.322142604,1.375360774,1.03835629
753564,GSK319347A,4.032287904,1.378470174,1.367249961,1.267106187
907269,GSK319347A,4.305550563,0.324947297,0.173429513,0.257349132
910569,GSK319347A,3.749996768,0.676630079,0.856481396,0.521613115
949163,GSK319347A,3.884819564,0.319218546,0.290781475,0.366251593
907322,GSK319347A,3.999490134,0.541748045,0.629299809,0.46534548
905986,GSK319347A,4.293610024,1.327135173,1.390030426,1.078973656
910944,GSK319347A,3.780368833,-0.559020849,-0.561489057,-0.426445908
910937,GSK319347A,3.87667909,1.415961829,1.393791925,1.2410133
1330982,GSK319347A,3.414363838,-0.203221226,-0.293488458,-0.132592855
910910,GSK319347A,3.757308212,1.651801981,1.641406281,1.366452788
1240189,GSK319347A,2.939534486,0.757162479,0.973157776,0.787733836
906847,GSK319347A,4.550769809,-0.135178503,-0.159488097,0.174650586
949162,GSK319347A,5.804641722,0.307982858,0.308016584,0.33220299
906875,GSK319347A,4.324636732,0.674795104,0.711138052,0.541040948
910706,GSK319347A,3.033194292,-0.082466448,-0.142841786,0.18661381
949161,GSK319347A,3.863698271,0.350350084,0.282163392,0.52556695
753546,GSK319347A,4.645566927,0.894305475,0.931217618,0.876575821
908156,GSK319347A,2.976008233,-0.210970998,-0.254003784,-0.440880606
906838,GSK319347A,3.561439123,-0.017894485,-0.077150126,0.103602467
1240181,GSK319347A,3.434207803,0.980823319,0.949428161,1.118912174
910861,GSK319347A,2.477531183,-0.096445362,-0.184378358,0.035717003
909250,GSK319347A,4.396966447,1.239797803,1.299547793,1.037701613
908449,GSK319347A,4.473118317,0.979339878,1.047679407,1.133307398
908483,GSK319347A,3.461290763,0.787782252,0.848834473,0.673237456
908473,GSK319347A,3.73036158,1.034948831,1.168013994,0.843505452
909730,GSK319347A,2.753688698,0.326621648,0.315344864,0.240658065
906844,GSK319347A,3.505940612,0.907770119,1.077071499,1.247066074
688007,GSK319347A,3.114822687,1.218775256,1.232624645,1.0957942
749713,GSK319347A,4.318811393,1.47711749,1.520704831,0.971711943
1330950,GSK319347A,3.964019823,0.611205355,0.738902538,0.287624003
910932,GSK319347A,4.106825913,0.935152587,0.920824693,0.707798831
949174,GSK319347A,4.309154091,0.948219542,1.069414505,0.671270303
906849,GSK319347A,4.663456831,1.177672752,1.231289595,1.052443925
909974,GSK319347A,5.918389897,1.195234979,1.266557822,1.167456172
909708,JW-7-24-1,1.78300697,-0.144345245,-0.060963454,0.173431601
1298362,JW-7-24-1,2.295882162,-0.136230478,-0.050502782,0.594452534
1298222,JW-7-24-1,0.288729101,0.084050464,0.192568548,0.44662305
